name,description,url,rating,latitude,longitude
La Maison de Lyna - Suites de charme intra-muros avec parking & autonomie,"L’établissement La Maison de Lyna - Suites de charme intra-muros avec parking & autonomie vous accueille à Aigues-Mortes, à respectivement 23 km et 24 km de ces lieux d’intérêt : Parc des expositions de Montpellier et Salle de concert Arena Montpellier. Il comprend des hébergements avec une connexion Wi-Fi gratuite et un coin salon.

Chaque hébergement possède une salle de bains privative avec une douche, la climatisation, une télévision à écran plat et un réfrigérateur.

Un petit-déjeuner continental est servi sur place.

Vous séjournerez à respectivement 28 km et 29 km de ces lieux d’intérêt : Zénith Sud Montpellier et Centre commercial régional Odysseum. L'aéroport le plus proche (Aéroport Montpellier Méditerranée) est à 29 km.",https://www.booking.com/hotel/fr/la-maison-de-lyna.fr.html?aid=304142&label=gen173nr-10CAQoggJCHHNlYXJjaF9haWd1ZXMgbW9ydGVzLCBmcmFuY2VIDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Au_R5sUGwAIB0gIkMjkzMDFhMjYtOWEwYS00ZDhkLTllZDgtZTg5ODBhYzE2M2Nk2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=6e7b6937b6a6045f&srepoch=1756997873&from=searchresults,"Avec une note de 9,1",43.5660175,4.1923532
Boutique Hôtel des Remparts & Spa,"Aménagé dans une ancienne base militaire datant du XVIIIe siècle, au sein des remparts médiévaux d'Aigues-Mortes, le Boutique Hôtel des Remparts & Spa est un établissement raffiné, doté d'un bar et d'une terrasse avec des chaises longues. Un spa avec une piscine intérieure chauffée est à votre disposition. Ce boutique hôtel se trouve en face de la tour de Constance et du Centre des Monuments nationaux.

Présentant une hauteur sous plafond comprise entre 3,30 mètres et 4 mètres, les chambres disposent de murs en pierre, d'un minibar, d'une télévision à écran plat et d'une connexion Wi-Fi gratuite. Toutes comportent une salle de bains avec une baignoire îlot, une douche à l'italienne, des peignoirs et des chaussons. Le coin chambre et la salle de bains ne sont pas séparés. Tous les hébergements donnent sur les remparts.

Un petit-déjeuner continental est servi tous les matins. Vous pourrez le savourer dans l'un des salons ou sur la terrasse, lorsque le temps le permet.

Vous pourrez prendre un verre au bar-salon de l'hôtel, muni d'un mobilier contemporain et offrant des vues panoramiques sur les remparts.

Vous séjournerez à 5 minutes de marche de la gare d'Aigues-Mortes et à 20 minutes de route de l'aéroport Montpellier Méditerranée. Le golf de la Grande Motte est à 12 km.",https://www.booking.com/hotel/fr/les-remparts-aigues-mortes.fr.html?aid=304142&label=gen173nr-10CAQoggJCHHNlYXJjaF9haWd1ZXMgbW9ydGVzLCBmcmFuY2VIDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Au_R5sUGwAIB0gIkMjkzMDFhMjYtOWEwYS00ZDhkLTllZDgtZTg5ODBhYzE2M2Nk2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=6e7b6937b6a6045f&srepoch=1756997873&from=searchresults,"Avec une note de 9,4",43.568035521418736,4.190343797190508
Hôtel Saint Louis,"Situé dans le cœur historique d'Aigues-Mortes, à 200 mètres de la Tour de Constance, l'Hôtel Saint Louis est un hôtel climatisé doté d'un centre de bien-être et d'un restaurant. Une connexion Wi-Fi et des places de stationnement publiques sont disponibles gratuitement sur place.

Affichant une décoration contemporaine inspirée de la région, toutes les chambres sont équipées d'une télévision à écran plat, d'un minibar et d'un téléphone. Toutes les chambres comprennent une salle de bains privative. En été, vous pourrez prendre un verre dans le patio ou sur la terrasse bien exposée. Le restaurant sur place présente une décoration de style baroque et propose une cuisine camarguaise moderne préparée avec des produits locaux et des sièges en plein air.

L'Hôtel Saint Louis se trouve à 43 km de Nîmes et à 49 km d'Arles. L'aéroport de Montpellier-Méditerranée est à 26 km.

 Un centre de bien-être avec sauna et des massages sont également disponibles sur demande.",https://www.booking.com/hotel/fr/saint-louis-aigues-mortes.fr.html?aid=304142&label=gen173nr-10CAQoggJCHHNlYXJjaF9haWd1ZXMgbW9ydGVzLCBmcmFuY2VIDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Au_R5sUGwAIB0gIkMjkzMDFhMjYtOWEwYS00ZDhkLTllZDgtZTg5ODBhYzE2M2Nk2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=6e7b6937b6a6045f&srepoch=1756997873&from=searchresults,"Avec une note de 8,5",43.5672196715711,4.189343601465225
Artemia Aigues-Mortes - Hotel avec piscine,,https://www.booking.com/hotel/fr/le-royal-hotel-aigues-mortes.fr.html?aid=304142&label=gen173nr-10CAQoggJCHHNlYXJjaF9haWd1ZXMgbW9ydGVzLCBmcmFuY2VIDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Au_R5sUGwAIB0gIkMjkzMDFhMjYtOWEwYS00ZDhkLTllZDgtZTg5ODBhYzE2M2Nk2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=6e7b6937b6a6045f&srepoch=1756997873&from=searchresults,"Avec une note de 8,8",,
La Villa Mazarin,"Description de l’établissement
La Villa Mazarin vous accueille dans un bâtiment datant du XVe siècle, dans la ville fortifiée d’Aigues-Mortes. Sur place, vous profiterez d'une terrasse et d'un bar. Une connexion Wi-Fi est disponible gratuitement dans l’ensemble de l’établissement.

Les chambres climatisées possèdent le chauffage, une télévision par satellite, un téléphone et un réfrigérateur. Toutes les chambres sont meublées dans un style provençal du XVIIe siècle.

Dans le restaurant de l'hôtel, La Table, vous pourrez déguster des spécialités culinaires françaises ou faire votre choix parmi une sélection de repas légers et de collations. Le salon s’ouvre sur la cour et sur une terrasse bien exposée. Le restaurant est ouvert pour le dîner du mercredi au dimanche (de 19h00 à 21h00), et uniquement le week-end pour le déjeuner (de midi à 13h00).
Fermeture le lundi et le mardi.

La Villa Mazarin dispose d'un parking souterrain privé d'une hauteur de 1,85 mètres.
Cette option, qui coûte 18 EUR par jour et par véhicule, doit être réservée à l'avance (sous réserve de disponibilité, le nombre de places étant limité).

Votre animal domestique (chien ou chat) est le bienvenu (sur réservation ; un seul animal). Un supplément de 25 EUR par jour s'applique. Veuillez contacter l’établissement à l’avance.

L'espace détente est disponible jusqu'à minuit (sauna, hammam, salle de sport et piscine chauffée de 23 à 26 °C).

Montpellier est à 35 km de La Villa Mazarin, tandis que Nîmes est à 43 km. L’aéroport Montpellier Méditerranée, le plus proche, est situé à 25 km de l’établissement.",https://www.booking.com/hotel/fr/la-villa-mazarin.fr.html?aid=304142&label=gen173nr-10CAQoggJCHHNlYXJjaF9haWd1ZXMgbW9ydGVzLCBmcmFuY2VIDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Au_R5sUGwAIB0gIkMjkzMDFhMjYtOWEwYS00ZDhkLTllZDgtZTg5ODBhYzE2M2Nk2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=6e7b6937b6a6045f&srepoch=1756997873&from=searchresults,"Avec une note de 9,2",43.56498661964503,4.191751956841472
Les Suites du Cours & Spa,,https://www.booking.com/hotel/fr/les-suites-du-cours.fr.html?aid=304142&label=gen173nr-10CAQoggJCHnNlYXJjaF9haXggZW4gcHJvdmVuY2UsIGZyYW5jZUgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCjMnmxQbAAgHSAiRlOTlmNGY5My1kNmNkLTRhZDMtYTQ1My1iNzBiNjg1ZDM0M2LYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=68cd6706b4600409&srepoch=1756996749&from=searchresults,"Avec une note de 9,2",,
Novotel Aix-en-Provence Pont de L'Arc,,https://www.booking.com/hotel/fr/aix-en-provence-pont-de-l-arc-fenouilleres.fr.html?aid=304142&label=gen173nr-10CAQoggJCHnNlYXJjaF9haXggZW4gcHJvdmVuY2UsIGZyYW5jZUgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCjMnmxQbAAgHSAiRlOTlmNGY5My1kNmNkLTRhZDMtYTQ1My1iNzBiNjg1ZDM0M2LYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=68cd6706b4600409&srepoch=1756996749&from_sustainable_property_sr=1&from=searchresults,"Avec une note de 8,0",,
Les Quatre Dauphins,"L’hôtel Les Quatre Dauphins occupe un ancien manoir au cœur d’Aix-en-Provence, à seulement 50 mètres de la place des Quatre Dauphins et à 350 mètres du cours Mirabeau. L’établissement se trouve à 5 minutes en voiture de la gare d’Aix-en-Provence. Une connexion Wi-Fi est disponible gratuitement.

Une élégante cage d’escalier mène aux chambres de cet hôtel de 3 étages (sans ascenseur). Décorées dans un style provençal, toutes les chambres disposent d’une salle de bains privative et d’une télévision par satellite. Les chambres de l’étage supérieur sont dotées de poutres apparentes.

L’emplacement central de l’hôtel Quatre Dauphins vous permet de visiter la vieille ville d’Aix-en-Provence. Vous trouverez un parking public payant à 300 mètres de l’établissement.",https://www.booking.com/hotel/fr/les-quatre-dauphins.fr.html?aid=304142&label=gen173nr-10CAQoggJCHnNlYXJjaF9haXggZW4gcHJvdmVuY2UsIGZyYW5jZUgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCjMnmxQbAAgHSAiRlOTlmNGY5My1kNmNkLTRhZDMtYTQ1My1iNzBiNjg1ZDM0M2LYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=68cd6706b4600409&srepoch=1756996749&from=searchresults,"Avec une note de 8,4",43.52490880417466,5.450423061847687
Appartement exceptionnel avec parking Centre-ville Aix-en-Provence,,https://www.booking.com/hotel/fr/appartement-exceptionnel-grassi-centre-ville-aix-en-provence.fr.html?aid=304142&label=gen173nr-10CAQoggJCHnNlYXJjaF9haXggZW4gcHJvdmVuY2UsIGZyYW5jZUgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCjMnmxQbAAgHSAiRlOTlmNGY5My1kNmNkLTRhZDMtYTQ1My1iNzBiNjg1ZDM0M2LYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=68cd6706b4600409&srepoch=1756996749&from=searchresults,"Avec une note de 9,1",,
Villa Saint-Ange,,https://www.booking.com/hotel/fr/villa-saint-ange.fr.html?aid=304142&label=gen173nr-10CAQoggJCHnNlYXJjaF9haXggZW4gcHJvdmVuY2UsIGZyYW5jZUgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCjMnmxQbAAgHSAiRlOTlmNGY5My1kNmNkLTRhZDMtYTQ1My1iNzBiNjg1ZDM0M2LYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=68cd6706b4600409&srepoch=1756996749&from=searchresults,"Avec une note de 9,2",,
"La Bastide de Damien, 5 clefs Demeure d'Exception et Table Remarquable dans le guide Teritoria, JACUZZI Privatif, Cuisine étoilée Dominique Frérard",,https://www.booking.com/hotel/fr/chambres-romantiques-aix-en-provence.fr.html?aid=304142&label=gen173nr-10CAQoggJCHnNlYXJjaF9haXggZW4gcHJvdmVuY2UsIGZyYW5jZUgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCjMnmxQbAAgHSAiRlOTlmNGY5My1kNmNkLTRhZDMtYTQ1My1iNzBiNjg1ZDM0M2LYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=68cd6706b4600409&srepoch=1756996749&from=searchresults,"Avec une note de 9,5",,
Hôtel des Augustins,,https://www.booking.com/hotel/fr/les-augustins.fr.html?aid=304142&label=gen173nr-10CAQoggJCHnNlYXJjaF9haXggZW4gcHJvdmVuY2UsIGZyYW5jZUgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCjMnmxQbAAgHSAiRlOTlmNGY5My1kNmNkLTRhZDMtYTQ1My1iNzBiNjg1ZDM0M2LYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=68cd6706b4600409&srepoch=1756996749&from=searchresults,"Avec une note de 8,3",,
Hôtel de France,,https://www.booking.com/hotel/fr/de-france-aix-en-provence.fr.html?aid=304142&label=gen173nr-10CAQoggJCHnNlYXJjaF9haXggZW4gcHJvdmVuY2UsIGZyYW5jZUgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCjMnmxQbAAgHSAiRlOTlmNGY5My1kNmNkLTRhZDMtYTQ1My1iNzBiNjg1ZDM0M2LYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=68cd6706b4600409&srepoch=1756996749&from=searchresults,"Avec une note de 7,3",,
Appart Hotel Odalys City Aix en Provence L'Atrium,"Situé à Aix-en-Provence, l’Appart Hotel Odalys City Aix en Provence L'Atrium propose des appartements offrant 1 chambre et des studios indépendants dotés d’une connexion Wi-Fi gratuite. Le centre-ville historique et la gare sont à 10 minutes de marche, tandis que les boutiques du cours Mirabeau sont à 5 minutes à pied.

Les studios et les appartements disposent d'une télévision par câble satellite à écran plat. Leur salle de bains privative comprend une baignoire ou une douche. Leur kitchenette est équipée de plaques de cuisson, d'un micro-ondes et d'un réfrigérateur.

Moyennant un supplément, vous pourrez déguster un petit-déjeuner complet dans la salle prévue à cet effet.

Vous séjournerez à 30 minutes en voiture de la montagne Sainte-Victoire et à 4 minutes à pied du musée Granet. La gare d'Aix-en-Provence se trouve à 10 minutes de marche de l’établissement. L'aéroport de Marseille Provence, quant à lui, est situé à 25 minutes de route. Un parking privé est disponible sur place, moyennant un supplément et sous réserve de disponibilité.

Le restaurant Francesca est ouvert pour le déjeuner ou le dîner, et se situe juste au pied de l'hôtel.",https://www.booking.com/hotel/fr/atrium-d-anaite.fr.html?aid=304142&label=gen173nr-10CAQoggJCHnNlYXJjaF9haXggZW4gcHJvdmVuY2UsIGZyYW5jZUgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCjMnmxQbAAgHSAiRlOTlmNGY5My1kNmNkLTRhZDMtYTQ1My1iNzBiNjg1ZDM0M2LYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=68cd6706b4600409&srepoch=1756996749&from=searchresults,"Avec une note de 8,0",43.524091009042785,5.4552161693573
Les Lodges Sainte-Victoire Hotel & Spa,,https://www.booking.com/hotel/fr/les-lodges-sainte-victoire.fr.html?aid=304142&label=gen173nr-10CAQoggJCHnNlYXJjaF9haXggZW4gcHJvdmVuY2UsIGZyYW5jZUgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCjMnmxQbAAgHSAiRlOTlmNGY5My1kNmNkLTRhZDMtYTQ1My1iNzBiNjg1ZDM0M2LYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=68cd6706b4600409&srepoch=1756996749&from=searchresults,"Avec une note de 9,0",,
Séjours & Affaires Aix-en-Provence Mirabeau,"Cette résidence Séjours & Affaires est située à Aix-en-Provence, à proximité du cours Mirabeau. Elle propose des studios meublés et une connexion Wi-Fi gratuite.

Tous les studios du Séjours & Affaires Aix-en-Provence Mirabeau sont insonorisés et disposent d'une kitchenette complète équipée d'un réfrigérateur, d'un four micro-ondes, de plaques de cuisson et de vaisselle. Ils sont tous desservis par un ascenseur.

Les studios comprennent un canapé-lit, et le ménage, qui inclut le changement du linge, est effectué une fois par semaine.",https://www.booking.com/hotel/fr/residence-mirabeau.fr.html?aid=304142&label=gen173nr-10CAQoggJCHnNlYXJjaF9haXggZW4gcHJvdmVuY2UsIGZyYW5jZUgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCjMnmxQbAAgHSAiRlOTlmNGY5My1kNmNkLTRhZDMtYTQ1My1iNzBiNjg1ZDM0M2LYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=68cd6706b4600409&srepoch=1756996749&from=searchresults,"Avec une note de 7,9",43.525240781127486,5.4412660002708435
Hôtel de la Rotonde Aix en Provence,,https://www.booking.com/hotel/fr/rotonde.fr.html?aid=304142&label=gen173nr-10CAQoggJCHnNlYXJjaF9haXggZW4gcHJvdmVuY2UsIGZyYW5jZUgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCjMnmxQbAAgHSAiRlOTlmNGY5My1kNmNkLTRhZDMtYTQ1My1iNzBiNjg1ZDM0M2LYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=68cd6706b4600409&srepoch=1756996749&from=searchresults,"Avec une note de 8,2",,
Radisson Hotel Aix En Provence,,https://www.booking.com/hotel/fr/golden-tulip-aix-en-provence.fr.html?aid=304142&label=gen173nr-10CAQoggJCHnNlYXJjaF9haXggZW4gcHJvdmVuY2UsIGZyYW5jZUgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCjMnmxQbAAgHSAiRlOTlmNGY5My1kNmNkLTRhZDMtYTQ1My1iNzBiNjg1ZDM0M2LYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=68cd6706b4600409&srepoch=1756996749&from_sustainable_property_sr=1&from=searchresults,"Avec une note de 8,0",,
Negrecoste Hôtel & Spa,"Doté d’une terrasse bien exposée, le Negrecoste Hôtel & Spa est un établissement du XVIIIe siècle situé au cœur du cours Mirabeau, à 10 minutes de marche de la gare SNCF et de la gare routière d’Aix-en-Provence. Une connexion Wi-Fi est disponible gratuitement dans tout l’hôtel.

Les chambres sont climatisées et disposent d’une télévision à écran LCD ainsi que d’un minibar payant. Certaines offrent une vue sur le cours Mirabeau. Leur salle de bains privative est pourvue d’une baignoire ou d’une douche, d’un sèche-cheveux et d’articles de toilette Nuxe gratuits.Certaines chambres offrent une vue sur le cours Mirabeau.

Une salle de réunion et une réception ouverte 24h/24 sont disponibles sur place. Sur réservation et moyennant des frais supplémentaires, vous pourrez vous détendre au spa de l’établissement, comprenant un bain à remous, un sauna et un hammam. Vous pourrez par ailleurs bénéficier de tarifs réduits pour une séance de 1 heure au spa et sur les soins qui y sont dispensés.

L’hôtel se trouve à moins de 100 mètres de plusieurs bars, restaurants et magasins. La cathédrale d’Aix-en-Provence est à seulement 5 minutes de marche. L’aéroport le plus proche, celui de Marseille Provence, est situé à 25 km. Un parking privé est disponible sur place moyennant un supplément et sur réservation.",https://www.booking.com/hotel/fr/grand-negre-coste.fr.html?aid=304142&label=gen173nr-10CAQoggJCHnNlYXJjaF9haXggZW4gcHJvdmVuY2UsIGZyYW5jZUgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCjMnmxQbAAgHSAiRlOTlmNGY5My1kNmNkLTRhZDMtYTQ1My1iNzBiNjg1ZDM0M2LYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=68cd6706b4600409&srepoch=1756996749&from=searchresults,"Avec une note de 8,2",43.52684968617195,5.449010878801346
Aparthotel Adagio Aix-en-Provence Centre,,https://www.booking.com/hotel/fr/pierre-vacances-city-centre.fr.html?aid=304142&label=gen173nr-10CAQoggJCHnNlYXJjaF9haXggZW4gcHJvdmVuY2UsIGZyYW5jZUgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCjMnmxQbAAgHSAiRlOTlmNGY5My1kNmNkLTRhZDMtYTQ1My1iNzBiNjg1ZDM0M2LYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=68cd6706b4600409&srepoch=1756996749&from_sustainable_property_sr=1&from=searchresults,"Avec une note de 8,4",,
Hôtel Particulier Le 28 - Spa & Art Luxury Design by Alain Ducasse,,https://www.booking.com/hotel/fr/particulier-28-a-aix-aix-en-provence1.fr.html?aid=304142&label=gen173nr-10CAQoggJCHnNlYXJjaF9haXggZW4gcHJvdmVuY2UsIGZyYW5jZUgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCjMnmxQbAAgHSAiRlOTlmNGY5My1kNmNkLTRhZDMtYTQ1My1iNzBiNjg1ZDM0M2LYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=68cd6706b4600409&srepoch=1756996749&from=searchresults,"Avec une note de 8,9",,
Best Western Hotel le Galice Aix-en-Provence,,https://www.booking.com/hotel/fr/best-western-le-galice.fr.html?aid=304142&label=gen173nr-10CAQoggJCHnNlYXJjaF9haXggZW4gcHJvdmVuY2UsIGZyYW5jZUgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCjMnmxQbAAgHSAiRlOTlmNGY5My1kNmNkLTRhZDMtYTQ1My1iNzBiNjg1ZDM0M2LYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=68cd6706b4600409&srepoch=1756996749&from=searchresults,"Avec une note de 8,1",,
La Caravelle,"Situé au cœur d'Aix-en-Provence, l'hôtel La Caravelle vous accueille à moins de 8 minutes à pied du cours Mirabeau, du musée Granet et du palais des congrès.

Toutes les chambres disposent de la climatisation, d'un bureau et d'une salle de bains privative avec baignoire ou douche.

Un petit-déjeuner à la carte est servi chaque matin. Un petit-déjeuner continental à tarif réduit comprend une boisson chaude, un croissant, un verre de jus de fruits, du pain, du beurre et de la confiture.

L'hôtel comprend une vidéosurveillance et un accès gratuit à l'ordinateur dans les parties communes. Un parking public se trouve à proximité et un parking privé est également disponible sur place moyennant des frais supplémentaires (une réservation est nécessaire avant l'arrivée, 3 places disponibles)

Établissement en cours de rénovation mais reste ouvert au public.
Photos modèles de l'établissement à partir de 2024.

Cet hôtel a été entièrement rénové.",https://www.booking.com/hotel/fr/la-caravelle-aix-en-provence.fr.html?aid=304142&label=gen173nr-10CAQoggJCHnNlYXJjaF9haXggZW4gcHJvdmVuY2UsIGZyYW5jZUgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCjMnmxQbAAgHSAiRlOTlmNGY5My1kNmNkLTRhZDMtYTQ1My1iNzBiNjg1ZDM0M2LYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=68cd6706b4600409&srepoch=1756996749&from=searchresults,"Avec une note de 8,4",43.52485921168219,5.4537007212638855
Studio Mirabeau - Welkeys,,https://www.booking.com/hotel/fr/studio-mirabeau-welkeys.fr.html?aid=304142&label=gen173nr-10CAQoggJCHnNlYXJjaF9haXggZW4gcHJvdmVuY2UsIGZyYW5jZUgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCjMnmxQbAAgHSAiRlOTlmNGY5My1kNmNkLTRhZDMtYTQ1My1iNzBiNjg1ZDM0M2LYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=68cd6706b4600409&srepoch=1756996749&from=searchresults,,,
Aquabella Hôtel & Spa,,https://www.booking.com/hotel/fr/hotel-aquabella.fr.html?aid=304142&label=gen173nr-10CAQoggJCHnNlYXJjaF9haXggZW4gcHJvdmVuY2UsIGZyYW5jZUgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCjMnmxQbAAgHSAiRlOTlmNGY5My1kNmNkLTRhZDMtYTQ1My1iNzBiNjg1ZDM0M2LYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=68cd6706b4600409&srepoch=1756996749&from=searchresults,"Avec une note de 8,7",,
Hôtel Boutique Cézanne centre Aix-en-Provence,"L’Hôtel Boutique Cézanne centre Aix-en-Provence est un boutique hôtel design proposant 55 chambres dans le centre d’Aix-en-Provence. L’établissement possède également une terrasse et un salon.

Les chambres climatisées de l'Hotel Cézanne disposent d'une connexion Wi-Fi gratuite. Toutes les chambres sont munies d'une télévision par satellite avec plus de 50 chaînes. Certaines offrent une vue sur la ville.

L’Hôtel Cézanne comporte une terrasse avec un bar en plein air, où vous pourrez savourer votre apéritif. Une salle de réunion est également à votre disposition.

Le petit-déjeuner est servi jusqu'à 10h30 et comprend des plats salés maison, des viennoiseries, des crêpes, de la brioche, des plateaux de charcuterie artisanale, de la confiture des Hautes-Alpes ainsi qu’une sélection de produits sans gluten. Un bar à jus de fruits frais est également disponible. Vous pourrez prendre votre petit-déjeuner au bar en plein air par beau temps.

L’établissement se trouve à 200 mètres du cours Mirabeau et à 300 mètres d’une gare routière avec des liaisons vers l’aéroport et la gare TGV. La gare TGV d’Aix-en-Provence se trouve à 12 km.

Les chambres du Boutique Hôtel Cézanne disposent d'une connexion Wi-Fi gratuite et de la climatisation en période chaude. Toutes les chambres sont munies d'une télévision par satellite avec plus de 50 chaînes, tandis que certaines offrent une vue sur la ville.

Un parking privé sécurisé est disponible sur place moyennant des frais supplémentaires.",https://www.booking.com/hotel/fr/cezanne-aix-en-provence.fr.html?aid=304142&label=gen173nr-10CAQoggJCHnNlYXJjaF9haXggZW4gcHJvdmVuY2UsIGZyYW5jZUgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCjMnmxQbAAgHSAiRlOTlmNGY5My1kNmNkLTRhZDMtYTQ1My1iNzBiNjg1ZDM0M2LYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=68cd6706b4600409&srepoch=1756996749&from=searchresults,"Avec une note de 8,7",43.52356201318332,5.445937067270279
